General Dentists DS Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,DentalSave DS Network ,,,,,,,,,,,,,,
D4321,provisional splinting - extracoronal, $222.00 ,$354.00,$379.00,$404.00,$429.00,$455.00,$480.00,$505.00,$530.00,$556.00,$581.00,$606.00,$631.00,$657.00,$682.00,, $195.00 , $208.00 , $222.00 , $236.00 , $250.00 , $264.00 , $278.00 , $292.00 , $306.00 , $320.00 , $333.00 , $347.00 , $361.00 , $375.00 ,
D4341,periodontal scaling and root planing - four or more teeth per quadrant, $136.00 ,$200.00,$214.00,$228.00,$242.00,$257.00,$271.00,$285.00,$299.00,$314.00,$328.00,$342.00,$356.00,$371.00,$385.00,, $110.00 , $118.00 , $125.00 , $133.00 , $141.00 , $149.00 , $157.00 , $164.00 , $173.00 , $180.00 , $188.00 , $196.00 , $204.00 , $212.00 ,
D4342,periodontal scaling and root planing - one to three teeth per quadrant, $68.00 ,$145.00,$155.00,$166.00,$176.00,$186.00,$197.00,$207.00,$217.00,$228.00,$238.00,$248.00,$259.00,$269.00,$279.00,, $80.00 , $85.00 , $91.00 , $97.00 , $102.00 , $108.00 , $114.00 , $119.00 , $125.00 , $131.00 , $136.00 , $142.00 , $148.00 , $153.00 ,
D4355,full mouth debridement to enable a comprehensive oral evaluation and diagnosis on a subsequent visit, $92.00 ,$140.00,$150.00,$160.00,$170.00,$180.00,$190.00,$200.00,$210.00,$220.00,$230.00,$240.00,$250.00,$260.00,$270.00,, $77.00 , $83.00 , $88.00 , $94.00 , $99.00 , $105.00 , $110.00 , $116.00 , $121.00 , $127.00 , $132.00 , $138.00 , $143.00 , $149.00 ,
D4910,periodontal maintenance, $84.00 ,$105.00,$113.00,$120.00,$128.00,$135.00,$143.00,$150.00,$158.00,$165.00,$173.00,$180.00,$188.00,$195.00,$203.00,, $58.00 , $62.00 , $66.00 , $70.00 , $74.00 , $79.00 , $83.00 , $87.00 , $91.00 , $95.00 , $99.00 , $103.00 , $107.00 , $112.00 ,
D4920,unscheduled dressing change (by someone other than treating dentist or their staff), $71.00 ,$76.00,$82.00,$87.00,$93.00,$98.00,$104.00,$109.00,$114.00,$120.00,$125.00,$131.00,$136.00,$142.00,$147.00,, $42.00 , $45.00 , $48.00 , $51.00 , $54.00 , $57.00 , $60.00 , $63.00 , $66.00 , $69.00 , $72.00 , $75.00 , $78.00 , $81.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prosthodontics - Removable ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5110,complete denture - maxillary, $887.00 ,"$1,318.00","$1,412.00","$1,506.00","$1,601.00","$1,695.00","$1,789.00","$1,883.00","$1,977.00","$2,071.00","$2,165.00","$2,260.00","$2,354.00","$2,448.00","$2,542.00",,725, $777.00 , $828.00 , $881.00 , $932.00 , $984.00 ," $1,036.00 "," $1,087.00 "," $1,139.00 "," $1,191.00 "," $1,243.00 "," $1,295.00 "," $1,346.00 "," $1,398.00 ",
D5120,complete denture - mandibular, $887.00 ,"$1,327.00","$1,421.00","$1,516.00","$1,611.00","$1,706.00","$1,800.00","$1,895.00","$1,990.00","$2,085.00","$2,179.00","$2,274.00","$2,369.00","$2,464.00","$2,558.00",, $730.00 , $782.00 , $834.00 , $886.00 , $938.00 , $990.00 ," $1,042.00 "," $1,095.00 "," $1,147.00 "," $1,198.00 "," $1,251.00 "," $1,303.00 "," $1,355.00 "," $1,407.00 ",
D5130,immediate denture - maxillary, $969.00 ,"$1,400.00","$1,500.00","$1,600.00","$1,700.00","$1,800.00","$1,900.00","$2,000.00","$2,100.00","$2,200.00","$2,300.00","$2,400.00","$2,500.00","$2,600.00","$2,700.00",, $770.00 , $825.00 , $880.00 , $935.00 , $990.00 ," $1,045.00 "," $1,100.00 "," $1,155.00 "," $1,210.00 "," $1,265.00 "," $1,320.00 "," $1,375.00 "," $1,430.00 "," $1,485.00 ",
D5140,immediate denture - mandibular, $969.00 ,"$1,400.00","$1,500.00","$1,600.00","$1,700.00","$1,800.00","$1,900.00","$2,000.00","$2,100.00","$2,200.00","$2,300.00","$2,400.00","$2,500.00","$2,600.00","$2,700.00",, $770.00 , $825.00 , $880.00 , $935.00 , $990.00 ," $1,045.00 "," $1,100.00 "," $1,155.00 "," $1,210.00 "," $1,265.00 "," $1,320.00 "," $1,375.00 "," $1,430.00 "," $1,485.00 ",
D5211,"maxillary partial denture - resin base (including, retentive/clasping materials, rests, and teeth)", $871.00 ,"$1,040.00","$1,115.00","$1,189.00","$1,263.00","$1,337.00","$1,412.00","$1,486.00","$1,560.00","$1,635.00","$1,709.00","$1,783.00","$1,858.00","$1,932.00","$2,006.00",, $572.00 , $613.00 , $654.00 , $695.00 , $735.00 , $777.00 , $817.00 , $858.00 , $899.00 , $940.00 , $981.00 ," $1,022.00 "," $1,063.00 "," $1,103.00 ",
D5212,"mandibular partial denture - resin base (including, retentive/clasping materials, rests, and teeth)", $871.00 ,"$1,044.00","$1,119.00","$1,194.00","$1,268.00","$1,343.00","$1,417.00","$1,492.00","$1,567.00","$1,641.00","$1,716.00","$1,790.00","$1,865.00","$1,940.00","$2,014.00",, $574.00 , $615.00 , $657.00 , $697.00 , $739.00 , $779.00 , $821.00 , $862.00 , $903.00 , $944.00 , $985.00 ," $1,026.00 "," $1,067.00 "," $1,108.00 ",
D5213,"maxillary partial denture - cast metal framework with resin denture bases (including any conventional clasps, rests and teeth)", $983.00 ,"$1,365.00","$1,463.00","$1,560.00","$1,658.00","$1,755.00","$1,853.00","$1,950.00","$2,048.00","$2,145.00","$2,243.00","$2,340.00","$2,438.00","$2,535.00","$2,633.00",, $751.00 , $805.00 , $858.00 , $912.00 , $965.00 ," $1,019.00 "," $1,073.00 "," $1,126.00 "," $1,180.00 "," $1,234.00 "," $1,287.00 "," $1,341.00 "," $1,394.00 "," $1,448.00 ",
D5214,"mandibular partial denture - cast metal framework with resin denture bases (including any conventional clasps, rests and teeth)", $983.00 ,"$1,372.00","$1,470.00","$1,568.00","$1,666.00","$1,764.00","$1,862.00","$1,960.00","$2,058.00","$2,156.00","$2,254.00","$2,352.00","$2,450.00","$2,548.00","$2,646.00",, $755.00 , $809.00 , $862.00 , $916.00 , $970.00 ," $1,024.00 "," $1,078.00 "," $1,132.00 "," $1,186.00 "," $1,240.00 "," $1,294.00 "," $1,348.00 "," $1,401.00 "," $1,455.00 ",
D5282,"removable unilateral partial denture - one piece cast metal (including clasps and teeth), maxillary",,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,, 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off ,
D5283,"removable unilateral partial denture - one piece cast metal (including clasps and teeth), mandibular",,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,, 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off ,
D5410,adjust complete denture - maxillary, $48.00 ,$69.00,$74.00,$78.00,$83.00,$88.00,$93.00,$98.00,$103.00,$108.00,$113.00,$118.00,$123.00,$127.00,$132.00,,$38.00,$41.00,$43.00,$46.00,$48.00,$51.00,$54.00,$57.00,$59.00,$62.00,$65.00,$68.00,$70.00,$73.00,
D5411,adjust complete denture - mandibular, $48.00 ,$68.00,$73.00,$78.00,$82.00,$87.00,$92.00,$97.00,$102.00,$107.00,$112.00,$116.00,$121.00,$126.00,$131.00,,$37.00,$40.00,$43.00,$45.00,$48.00,$51.00,$53.00,$56.00,$59.00,$62.00,$64.00,$67.00,$69.00,$72.00,
D5421,adjust partial denture - maxillary, $48.00 ,$68.00,$73.00,$78.00,$82.00,$87.00,$92.00,$97.00,$102.00,$107.00,$112.00,$116.00,$121.00,$126.00,$131.00,,$37.00,$40.00,$43.00,$45.00,$48.00,$51.00,$53.00,$56.00,$59.00,$62.00,$64.00,$67.00,$69.00,$72.00,
D5422,adjust partial denture - mandibular, $48.00 ,$68.00,$73.00,$78.00,$82.00,$87.00,$92.00,$97.00,$102.00,$107.00,$112.00,$116.00,$121.00,$126.00,$131.00,,$37.00,$40.00,$43.00,$45.00,$48.00,$51.00,$53.00,$56.00,$59.00,$62.00,$64.00,$67.00,$69.00,$72.00,
D5520,replace missing or broken teeth - complete denture (each tooth), $80.00 ,$148.00,$159.00,$170.00,$180.00,$191.00,$201.00,$212.00,$223.00,$233.00,$244.00,$254.00,$265.00,$276.00,$286.00,,$81.00,$87.00,$94.00,$99.00,$105.00,$111.00,$117.00,$123.00,$128.00,$134.00,$140.00,$146.00,$152.00,$157.00,
D5611,"repair resin partial denture base, mandibular", 20% off ,$161.00,$173.00,$184.00,$196.00,$207.00,$219.00,$230.00,$242.00,$253.00,$265.00,$276.00,$288.00,$299.00,$311.00,,$89.00,$95.00,$101.00,$108.00,$114.00,$120.00,$127.00,$133.00,$139.00,$146.00,$152.00,$158.00,$164.00,$171.00,
D5612,"repair resin partial denture base, maxillary", 20% off ,$161.00,$173.00,$184.00,$196.00,$207.00,$219.00,$230.00,$242.00,$253.00,$265.00,$276.00,$288.00,$299.00,$311.00,,$89.00,$95.00,$101.00,$108.00,$114.00,$120.00,$127.00,$133.00,$139.00,$146.00,$152.00,$158.00,$164.00,$171.00,
D5621,"repair cast partial framework, mandibular", 20% off ,$221.00,$236.00,$252.00,$268.00,$284.00,$299.00,$315.00,$331.00,$347.00,$362.00,$378.00,$394.00,$410.00,$425.00,,$122.00,$130.00,$139.00,$147.00,$156.00,$164.00,$173.00,$182.00,$191.00,$199.00,$208.00,$217.00,$226.00,$234.00,
D5630,repair or replace broken retentive clasping materials - per tooth, $137.00 ,$207.00,$221.00,$236.00,$251.00,$266.00,$280.00,$295.00,$310.00,$325.00,$339.00,$354.00,$369.00,$384.00,$398.00,,$114.00,$122.00,$130.00,$138.00,$146.00,$154.00,$162.00,$171.00,$179.00,$186.00,$195.00,$203.00,$211.00,$219.00,
D5640,replace broken teeth - per tooth, $89.00 ,$147.00,$158.00,$168.00,$179.00,$189.00,$200.00,$210.00,$221.00,$231.00,$241.00,$252.00,$263.00,$273.00,$284.00,,$81.00,$87.00,$92.00,$98.00,$104.00,$110.00,$116.00,$122.00,$127.00,$133.00,$139.00,$145.00,$150.00,$156.00,
D5650,add tooth to existing partial denture, $121.00 ,$175.00,$188.00,$200.00,$213.00,$225.00,$238.00,$250.00,$263.00,$275.00,$288.00,$300.00,$313.00,$325.00,$338.00,,$96.00,$103.00,$110.00,$117.00,$124.00,$131.00,$138.00,$145.00,$151.00,$158.00,$165.00,$172.00,$179.00,$186.00,
D5660,add clasp to existing partial denture - per tooth, $146.00 ,$209.00,$224.00,$238.00,$253.00,$268.00,$283.00,$298.00,$313.00,$328.00,$343.00,$358.00,$373.00,$387.00,$402.00,,$115.00,$123.00,$131.00,$139.00,$147.00,$156.00,$164.00,$172.00,$180.00,$189.00,$197.00,$205.00,$213.00,$221.00,
D5710,rebase complete maxillary denture, $362.00 ,$459.00,$492.00,$525.00,$558.00,$590.00,$623.00,$656.00,$689.00,$722.00,$754.00,$787.00,$820.00,$853.00,$886.00,,$252.00,$271.00,$289.00,$307.00,$325.00,$343.00,$361.00,$379.00,$397.00,$415.00,$433.00,$451.00,$469.00,$487.00,
D5711,rebase complete mandibular denture, $344.00 ,$458.00,$491.00,$523.00,$556.00,$589.00,$621.00,$654.00,$687.00,$719.00,$752.00,$785.00,$818.00,$850.00,$883.00,,$252.00,$270.00,$288.00,$306.00,$324.00,$342.00,$360.00,$378.00,$395.00,$414.00,$432.00,$450.00,$468.00,$486.00,
D5720,rebase maxillary partial denture, $341.00 ,$441.00,$473.00,$504.00,$536.00,$567.00,$599.00,$630.00,$662.00,$693.00,$725.00,$756.00,$788.00,$819.00,$851.00,,$243.00,$260.00,$277.00,$295.00,$312.00,$329.00,$347.00,$364.00,$381.00,$399.00,$416.00,$433.00,$450.00,$468.00,
D5721,rebase mandibular partial denture, $341.00 ,$441.00,$473.00,$504.00,$536.00,$567.00,$599.00,$630.00,$662.00,$693.00,$725.00,$756.00,$788.00,$819.00,$851.00,,$243.00,$260.00,$277.00,$295.00,$312.00,$329.00,$347.00,$364.00,$381.00,$399.00,$416.00,$433.00,$450.00,$468.00,
D5730,reline complete maxillary denture (chairside), $204.00 ,$288.00,$308.00,$329.00,$349.00,$370.00,$390.00,$411.00,$432.00,$452.00,$473.00,$493.00,$514.00,$534.00,$555.00,,$158.00,$169.00,$181.00,$192.00,$204.00,$215.00,$226.00,$238.00,$249.00,$260.00,$271.00,$283.00,$294.00,$305.00,
D5731,reline complete mandibular denture (chairside), $204.00 ,$286.00,$306.00,$326.00,$347.00,$367.00,$388.00,$408.00,$428.00,$449.00,$469.00,$490.00,$510.00,$530.00,$551.00,,$157.00,$168.00,$179.00,$191.00,$202.00,$213.00,$224.00,$235.00,$247.00,$258.00,$270.00,$281.00,$292.00,$303.00,
D5740,reline maxillary partial denture (chairside), $186.00 ,$280.00,$300.00,$320.00,$340.00,$360.00,$380.00,$400.00,$420.00,$440.00,$460.00,$480.00,$500.00,$520.00,$540.00,,$154.00,$165.00,$176.00,$187.00,$198.00,$209.00,$220.00,$231.00,$242.00,$253.00,$264.00,$275.00,$286.00,$297.00,
D5741,reline mandibular partial denture (chairside), $186.00 ,$280.00,$300.00,$320.00,$340.00,$360.00,$380.00,$400.00,$420.00,$440.00,$460.00,$480.00,$500.00,$520.00,$540.00,,$154.00,$165.00,$176.00,$187.00,$198.00,$209.00,$220.00,$231.00,$242.00,$253.00,$264.00,$275.00,$286.00,$297.00,
D5750,reline complete maxillary denture (laboratory), $271.00 ,$363.00,$389.00,$415.00,$441.00,$467.00,$493.00,$519.00,$545.00,$571.00,$597.00,$623.00,$649.00,$675.00,$701.00,,$200.00,$214.00,$228.00,$243.00,$257.00,$271.00,$285.00,$300.00,$314.00,$328.00,$343.00,$357.00,$371.00,$386.00,
D5751,reline complete mandibular denture (laboratory), $271.00 ,$365.00,$391.00,$417.00,$443.00,$469.00,$495.00,$521.00,$547.00,$573.00,$599.00,$625.00,$651.00,$677.00,$703.00,,$201.00,$215.00,$229.00,$244.00,$258.00,$272.00,$287.00,$301.00,$315.00,$329.00,$344.00,$358.00,$372.00,$387.00,
D5760,reline maxillary partial denture (laboratory), $267.00 ,$356.00,$381.00,$406.00,$432.00,$457.00,$483.00,$508.00,$533.00,$559.00,$584.00,$610.00,$635.00,$660.00,$686.00,,$196.00,$210.00,$223.00,$238.00,$251.00,$266.00,$279.00,$293.00,$307.00,$321.00,$336.00,$349.00,$363.00,$377.00,
D5761,reline mandibular partial denture (laboratory), $267.00 ,$354.00,$380.00,$405.00,$430.00,$455.00,$481.00,$506.00,$531.00,$557.00,$582.00,$607.00,$633.00,$658.00,$683.00,,$195.00,$209.00,$223.00,$237.00,$250.00,$265.00,$278.00,$292.00,$306.00,$320.00,$334.00,$348.00,$362.00,$376.00,
D5810,interim complete denture (maxillary), $439.00 ,$663.00,$710.00,$758.00,$805.00,$852.00,$900.00,$947.00,$994.00,"$1,042.00","$1,089.00","$1,136.00","$1,184.00","$1,231.00","$1,278.00",,$365.00,$391.00,$417.00,$443.00,$469.00,$495.00,$521.00,$547.00,$573.00,$599.00,$625.00,$651.00,$677.00,$703.00,
D5811,interim complete denture (mandibular), $439.00 ,$671.00,$719.00,$766.00,$814.00,$862.00,$910.00,$958.00,"$1,006.00","$1,054.00","$1,102.00","$1,150.00","$1,198.00","$1,245.00","$1,293.00",,$369.00,$395.00,$421.00,$448.00,$474.00,$501.00,$527.00,$553.00,$580.00,$606.00,$633.00,$659.00,$685.00,$711.00,
D5820,interim partial denture (maxillary), $353.00 ,$542.00,$581.00,$619.00,$658.00,$697.00,$735.00,$774.00,$813.00,$851.00,$890.00,$929.00,$968.00,"$1,006.00","$1,045.00",,$298.00,$320.00,$340.00,$362.00,$383.00,$404.00,$426.00,$447.00,$468.00,$490.00,$511.00,$532.00,$553.00,$575.00,
D5821,interim partial denture (mandibular), $353.00 ,$540.00,$578.00,$617.00,$655.00,$694.00,$732.00,$771.00,$810.00,$848.00,$887.00,$925.00,$964.00,"$1,002.00","$1,041.00",,$297.00,$318.00,$339.00,$360.00,$382.00,$403.00,$424.00,$446.00,$466.00,$488.00,$509.00,$530.00,$551.00,$573.00,
D5850,"tissue conditioning, maxillary", $85.00 ,$158.00,$169.00,$180.00,$191.00,$203.00,$214.00,$225.00,$236.00,$248.00,$259.00,$270.00,$281.00,$293.00,$304.00,,$87.00,$93.00,$99.00,$105.00,$112.00,$118.00,$124.00,$130.00,$136.00,$142.00,$149.00,$155.00,$161.00,$167.00,
D5851,"tissue conditioning, mandibular", $85.00 ,$158.00,$169.00,$180.00,$191.00,$203.00,$214.00,$225.00,$236.00,$248.00,$259.00,$270.00,$281.00,$293.00,$304.00,,$87.00,$93.00,$99.00,$105.00,$112.00,$118.00,$124.00,$130.00,$136.00,$142.00,$149.00,$155.00,$161.00,$167.00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Implant Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D6000 D6199,implant services, 20% off ,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,, 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off ,
D6010,surgical placement of implant body: endosteal implant,,"$1,435.00","$1,538.00","$1,640.00","$1,743.00","$1,845.00","$1,948.00","$2,050.00","$2,153.00","$2,255.00","$2,358.00","$2,460.00","$2,563.00","$2,665.00","$2,768.00",, 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off ,
D6063,abutment supported cast metal crown (predominantly base metal),,$980.00,"$1,050.00","$1,120.00","$1,190.00","$1,260.00","$1,330.00","$1,400.00","$1,470.00","$1,540.00","$1,610.00","$1,680.00","$1,750.00","$1,820.00","$1,890.00",, 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off ,
D6067,"implant supported metal crown (titanium, titanium alloy, high noble metal)",,"$1,155.00","$1,238.00","$1,320.00","$1,403.00","$1,485.00","$1,568.00","$1,650.00","$1,733.00","$1,815.00","$1,897.00","$1,980.00","$2,063.00","$2,145.00","$2,228.00",, 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off , 25% off ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prosthodontics - Fixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D6210,pontic - cast high noble metal, $585.00 ,$872.00,$934.00,$996.00,"$1,058.00","$1,121.00","$1,183.00","$1,245.00","$1,307.00","$1,370.00","$1,432.00","$1,494.00","$1,556.00","$1,619.00","$1,681.00",,$480.00,$514.00,$548.00,$582.00,$617.00,$651.00,$685.00,$719.00,$754.00,$788.00,$822.00,$856.00,$890.00,$925.00,
D6211,pontic - cast predominantly base metal, $547.00 ,$805.00,$863.00,$920.00,$978.00,"$1,035.00","$1,093.00","$1,150.00","$1,208.00","$1,265.00","$1,323.00","$1,380.00","$1,438.00","$1,495.00","$1,553.00",,$443.00,$475.00,$506.00,$538.00,$569.00,$601.00,$633.00,$664.00,$696.00,$728.00,$759.00,$791.00,$822.00,$854.00,
D6212,pontic - cast noble metal, $571.00 ,$832.00,$891.00,$950.00,"$1,010.00","$1,069.00","$1,129.00","$1,188.00","$1,247.00","$1,307.00","$1,366.00","$1,426.00","$1,485.00","$1,544.00","$1,604.00",,$458.00,$490.00,$523.00,$556.00,$588.00,$621.00,$653.00,$686.00,$719.00,$751.00,$784.00,$817.00,$849.00,$882.00,
D6240,pontic - porcelain fused to high noble metal, $571.00 ,$875.00,$938.00,"$1,000.00","$1,063.00","$1,125.00","$1,188.00","$1,250.00","$1,313.00","$1,375.00","$1,438.00","$1,500.00","$1,563.00","$1,625.00","$1,688.00",,$481.00,$516.00,$550.00,$585.00,$619.00,$653.00,$688.00,$722.00,$756.00,$791.00,$825.00,$860.00,$894.00,$928.00,
D6241,pontic - porcelain fused to predominantly base metal, $532.00 ,$806.00,$863.00,$921.00,$978.00,"$1,036.00","$1,093.00","$1,151.00","$1,209.00","$1,266.00","$1,324.00","$1,381.00","$1,439.00","$1,496.00","$1,554.00",,$443.00,$475.00,$507.00,$538.00,$570.00,$601.00,$633.00,$665.00,$696.00,$728.00,$760.00,$791.00,$823.00,$855.00,
D6242,pontic - porcelain fused to noble metal, $561.00 ,$833.00,$893.00,$952.00,"$1,012.00","$1,071.00","$1,131.00","$1,190.00","$1,250.00","$1,309.00","$1,369.00","$1,428.00","$1,488.00","$1,547.00","$1,607.00",,$458.00,$491.00,$524.00,$557.00,$589.00,$622.00,$655.00,$688.00,$720.00,$753.00,$785.00,$818.00,$851.00,$884.00,
D6245,pontic - porcelain/ceramic, $573.00 ,$874.00,$936.00,$998.00,"$1,061.00","$1,123.00","$1,186.00","$1,248.00","$1,310.00","$1,373.00","$1,435.00","$1,498.00","$1,560.00","$1,622.00","$1,685.00",,$481.00,$515.00,$549.00,$584.00,$618.00,$652.00,$686.00,$721.00,$755.00,$789.00,$824.00,$858.00,$892.00,$927.00,
D6250,pontic - resin with high noble metal, $571.00 ,$836.00,$896.00,$955.00,"$1,015.00","$1,075.00","$1,134.00","$1,194.00","$1,254.00","$1,313.00","$1,373.00","$1,433.00","$1,493.00","$1,552.00","$1,612.00",,$460.00,$493.00,$525.00,$558.00,$591.00,$624.00,$657.00,$690.00,$722.00,$755.00,$788.00,$821.00,$854.00,$887.00,
D6251,pontic - resin with predominantly base metal, $526.00 ,$806.00,$864.00,$922.00,$979.00,"$1,037.00","$1,094.00","$1,152.00","$1,210.00","$1,267.00","$1,325.00","$1,382.00","$1,440.00","$1,498.00","$1,555.00",,$443.00,$475.00,$507.00,$538.00,$570.00,$602.00,$634.00,$666.00,$697.00,$729.00,$760.00,$792.00,$824.00,$855.00,
D6252,pontic - resin with noble metal, $543.00 ,$808.00,$866.00,$923.00,$981.00,"$1,039.00","$1,096.00","$1,154.00","$1,212.00","$1,269.00","$1,327.00","$1,385.00","$1,443.00","$1,500.00","$1,558.00",,$444.00,$476.00,$508.00,$540.00,$571.00,$603.00,$635.00,$667.00,$698.00,$730.00,$762.00,$794.00,$825.00,$857.00,
D6545,retainer - cast metal for resin bonded fixed prosthesis, $244.00 ,$647.00,$693.00,$739.00,$785.00,$832.00,$878.00,$924.00,$970.00,"$1,016.00","$1,063.00","$1,109.00","$1,155.00","$1,201.00","$1,247.00",,$356.00,$381.00,$406.00,$432.00,$458.00,$483.00,$508.00,$534.00,$559.00,$585.00,$610.00,$635.00,$661.00,$686.00,
D6548,retainer - porcelain/ceramic for resin bonded fixed prosthesis, $464.00 ,$717.00,$768.00,$819.00,$870.00,$922.00,$973.00,"$1,024.00","$1,075.00","$1,126.00","$1,178.00","$1,229.00","$1,280.00","$1,331.00","$1,382.00",,$394.00,$422.00,$450.00,$479.00,$507.00,$535.00,$563.00,$591.00,$619.00,$648.00,$676.00,$704.00,$732.00,$760.00,
D6720,retainer crown - resin with high noble metal, $643.00 ,$830.00,$889.00,$948.00,"$1,007.00","$1,067.00","$1,126.00","$1,185.00","$1,244.00","$1,304.00","$1,363.00","$1,422.00","$1,481.00","$1,541.00","$1,600.00",,$457.00,$489.00,$521.00,$554.00,$587.00,$619.00,$652.00,$684.00,$717.00,$750.00,$782.00,$815.00,$848.00,$880.00,
D6721,retainer crown - resin with predominantly base metal, $611.00 ,$779.00,$835.00,$890.00,$946.00,"$1,002.00","$1,057.00","$1,113.00","$1,169.00","$1,224.00","$1,280.00","$1,336.00","$1,391.00","$1,447.00","$1,503.00",,$428.00,$459.00,$490.00,$520.00,$551.00,$581.00,$612.00,$643.00,$673.00,$704.00,$735.00,$765.00,$796.00,$827.00,
D6722,retainer crown - resin with noble metal, $622.00 ,$816.00,$875.00,$933.00,$991.00,"$1,049.00","$1,108.00","$1,166.00","$1,224.00","$1,283.00","$1,341.00","$1,399.00","$1,458.00","$1,516.00","$1,574.00",,$449.00,$481.00,$513.00,$545.00,$577.00,$609.00,$641.00,$673.00,$706.00,$738.00,$769.00,$802.00,$834.00,$866.00,
D6740,retainer crown - porcelain/ceramic, $582.00 ,$879.00,$941.00,"$1,004.00","$1,067.00","$1,130.00","$1,192.00","$1,255.00","$1,318.00","$1,381.00","$1,443.00","$1,506.00","$1,569.00","$1,632.00","$1,694.00",,$483.00,$518.00,$552.00,$587.00,$622.00,$656.00,$690.00,$725.00,$760.00,$794.00,$828.00,$863.00,$898.00,$932.00,
D6750,retainer crown - porcelain fused to high noble metal, $658.00 ,$877.00,$940.00,"$1,002.00","$1,065.00","$1,128.00","$1,190.00","$1,253.00","$1,316.00","$1,378.00","$1,441.00","$1,504.00","$1,566.00","$1,629.00","$1,692.00",,$482.00,$517.00,$551.00,$586.00,$620.00,$655.00,$689.00,$724.00,$758.00,$793.00,$827.00,$861.00,$896.00,$931.00,
D6751,retainer crown - porcelain fused to predominantly base metal, $616.00 ,$809.00,$866.00,$924.00,$982.00,"$1,040.00","$1,097.00","$1,155.00","$1,213.00","$1,271.00","$1,328.00","$1,386.00","$1,444.00","$1,502.00","$1,559.00",,$445.00,$476.00,$508.00,$540.00,$572.00,$603.00,$635.00,$667.00,$699.00,$730.00,$762.00,$794.00,$826.00,$857.00,
D6752,retainer crown - porcelain fused to noble metal, $630.00 ,$833.00,$893.00,$952.00,"$1,012.00","$1,071.00","$1,131.00","$1,190.00","$1,250.00","$1,309.00","$1,369.00","$1,428.00","$1,488.00","$1,547.00","$1,607.00",,$458.00,$491.00,$524.00,$557.00,$589.00,$622.00,$655.00,$688.00,$720.00,$753.00,$785.00,$818.00,$851.00,$884.00,
D6780,retainer crown - 3/4 cast high noble metal, $622.00 ,$838.00,$898.00,$958.00,"$1,017.00","$1,077.00","$1,137.00","$1,197.00","$1,257.00","$1,317.00","$1,377.00","$1,436.00","$1,496.00","$1,556.00","$1,616.00",,$461.00,$494.00,$527.00,$559.00,$592.00,$625.00,$658.00,$691.00,$724.00,$757.00,$790.00,$823.00,$856.00,$889.00,
D6781,retainer crown - 3/4 cast predominantly base metal, $547.00 ,$809.00,$866.00,$924.00,$982.00,"$1,040.00","$1,097.00","$1,155.00","$1,213.00","$1,271.00","$1,328.00","$1,386.00","$1,444.00","$1,502.00","$1,559.00",,$445.00,$476.00,$508.00,$540.00,$572.00,$603.00,$635.00,$667.00,$699.00,$730.00,$762.00,$794.00,$826.00,$857.00,
D6782,retainer crown - 3/4 cast noble metal, $555.00 ,$844.00,$905.00,$965.00,"$1,025.00","$1,085.00","$1,146.00","$1,206.00","$1,266.00","$1,327.00","$1,387.00","$1,447.00","$1,508.00","$1,568.00","$1,628.00",,$464.00,$498.00,$531.00,$564.00,$597.00,$630.00,$663.00,$696.00,$730.00,$763.00,$796.00,$829.00,$862.00,$895.00,
D6783,retainer crown - 3/4 porcelain/ceramic, $564.00 ,$871.00,$933.00,$995.00,"$1,057.00","$1,120.00","$1,182.00","$1,244.00","$1,306.00","$1,368.00","$1,431.00","$1,493.00","$1,555.00","$1,617.00","$1,679.00",,$479.00,$513.00,$547.00,$581.00,$616.00,$650.00,$684.00,$718.00,$752.00,$787.00,$821.00,$855.00,$889.00,$923.00,
